id_student,text
649580,I might drop this course
649580,The assignment is too hard
649619,Submitted the quiz
649619,This module is interesting
649735,Reading course material
649735,Checking the forum
649735,Reading course material
649735,I enjoy the course
649764,I enjoy the course
649764,I enjoy the course
649806,The lectures are clear
649806,I am confused about the lecture
649806,Reading course material
649849,I am confused about the lecture
649891,I am falling behind
649891,I might drop this course
649891,Submitted the quiz
649891,Reading course material
649891,I enjoy the course
649926,I like the assignments
649952,I am falling behind
649952,Checking the forum
649954,This module is interesting
649954,I like the assignments
649954,Reading course material
649954,Submitted the quiz
649979,Reading course material
649979,The lectures are clear
649979,I like the assignments
649979,Submitted the quiz
649979,I am confused about the lecture
650031,This module is interesting
650031,I enjoy the course
650031,I am confused about the lecture
650031,I am falling behind
650031,I might drop this course
650048,I am confused about the lecture
650048,I am confused about the lecture
650048,Submitted the quiz
650048,Submitted the quiz
650048,I enjoy the course
650052,I enjoy the course
650052,The lectures are clear
650052,This module is interesting
650054,This module is interesting
650054,Working on the assignment
650054,The assignment is too hard
650085,Working on the assignment
650108,I might drop this course
650123,I am confused about the lecture
650148,Submitted the quiz
650148,Checking the forum
650148,This module is interesting
650148,Reading course material
650148,I might drop this course
650160,Reading course material
650160,I am confused about the lecture
650160,Checking the forum
650160,Working on the assignment
650170,The lectures are clear
650170,I enjoy the course
650180,Working on the assignment
650180,Submitted the quiz
650180,The lectures are clear
650180,I like the assignments
650180,Working on the assignment
650251,Submitted the quiz
650251,I like the assignments
650285,I like the assignments
650285,I enjoy the course
650285,Checking the forum
650285,Working on the assignment
650285,I am confused about the lecture
650287,This module is interesting
650321,Checking the forum
650321,The lectures are clear
650321,I might drop this course
650321,The assignment is too hard
650321,I am confused about the lecture
650353,Working on the assignment
650363,This module is interesting
650363,The assignment is too hard
650363,This module is interesting
650370,I am confused about the lecture
650370,This module is interesting
650370,I am falling behind
650398,The lectures are clear
650400,I am confused about the lecture
650400,I am falling behind
650424,I enjoy the course
650461,The assignment is too hard
650461,I am confused about the lecture
650461,The lectures are clear
650461,The lectures are clear
650461,This module is interesting
650464,I enjoy the course
650464,I am confused about the lecture
650464,I am falling behind
650469,I like the assignments
650469,The assignment is too hard
650469,The assignment is too hard
650473,I might drop this course
650473,I am falling behind
650543,I am confused about the lecture
650543,I like the assignments
650543,This module is interesting
650543,I might drop this course
650544,I enjoy the course
650544,This module is interesting
650544,Reading course material
650570,The assignment is too hard
650570,The assignment is too hard
650570,I enjoy the course
650570,I am falling behind
650570,Working on the assignment
650637,Working on the assignment
650637,This module is interesting
650637,The lectures are clear
650637,Working on the assignment
650682,Submitted the quiz
650716,I might drop this course
650716,I like the assignments
650716,I am confused about the lecture
650716,I am falling behind
650717,Reading course material
650758,I am falling behind
650758,Submitted the quiz
650791,I enjoy the course
650861,Reading course material
650861,I like the assignments
650861,I am falling behind
650866,The assignment is too hard
650866,This module is interesting
650866,Checking the forum
650866,Working on the assignment
650923,This module is interesting
650923,The assignment is too hard
650923,Submitted the quiz
650923,The assignment is too hard
650923,The lectures are clear
650952,I like the assignments
650960,I like the assignments
651040,Working on the assignment
651040,Submitted the quiz
651040,Working on the assignment
651040,I like the assignments
651121,Reading course material
651121,This module is interesting
651121,This module is interesting
651126,The lectures are clear
651126,I am falling behind
651182,Reading course material
651182,I am confused about the lecture
651200,The assignment is too hard
651200,Reading course material
651200,This module is interesting
651200,Checking the forum
651238,I like the assignments
651238,I am falling behind
651253,Reading course material
651253,Working on the assignment
651255,Reading course material
651255,The lectures are clear
651255,Working on the assignment
651255,I enjoy the course
651330,The lectures are clear
651330,I enjoy the course
651330,I might drop this course
651330,I am confused about the lecture
651334,Checking the forum
651351,The lectures are clear
651351,I am confused about the lecture
651351,Reading course material
651351,I am confused about the lecture
651354,I enjoy the course
651381,Submitted the quiz
651381,I enjoy the course
651381,I am falling behind
651381,I am confused about the lecture
651398,The assignment is too hard
651419,Working on the assignment
651473,Checking the forum
651473,Working on the assignment
651473,I like the assignments
651473,I enjoy the course
651478,I enjoy the course
651478,I am confused about the lecture
651478,I am confused about the lecture
651498,I might drop this course
651498,Working on the assignment
651555,This module is interesting
651598,I enjoy the course
651598,I like the assignments
651598,I am confused about the lecture
651598,Working on the assignment
651608,I might drop this course
651608,I might drop this course
651608,Submitted the quiz
651608,This module is interesting
651608,Working on the assignment
651611,The lectures are clear
651639,Checking the forum
651639,Working on the assignment
651639,I am falling behind
651639,I am confused about the lecture
651639,This module is interesting
651693,I am confused about the lecture
651693,Checking the forum
651693,I am falling behind
651693,I might drop this course
651697,The assignment is too hard
651697,The lectures are clear
651697,I am confused about the lecture
651697,I am falling behind
651697,Working on the assignment
651879,Checking the forum
651879,Reading course material
651879,The lectures are clear
651879,This module is interesting
651881,I am confused about the lecture
651881,Checking the forum
651881,Reading course material
651881,I am falling behind
651881,Submitted the quiz
651886,I am falling behind
651886,Checking the forum
651886,Checking the forum
651927,I like the assignments
651972,Reading course material
651990,Working on the assignment
652008,I am confused about the lecture
652008,I am falling behind
652008,The lectures are clear
652025,I am confused about the lecture
652025,This module is interesting
652025,I might drop this course
652064,This module is interesting
652087,Working on the assignment
652311,I like the assignments
652333,I might drop this course
652333,The assignment is too hard
652333,Submitted the quiz
652335,Reading course material
652335,Checking the forum
652335,Working on the assignment
652336,Submitted the quiz
652336,I enjoy the course
652336,I am falling behind
652336,The lectures are clear
652438,Submitted the quiz
652438,I am falling behind
652438,Working on the assignment
652569,I am confused about the lecture
652569,Reading course material
652569,The lectures are clear
652576,The assignment is too hard
652576,The assignment is too hard
652576,I am falling behind
652593,The lectures are clear
652593,This module is interesting
652593,Submitted the quiz
652625,This module is interesting
652625,I like the assignments
652625,I am confused about the lecture
652625,I enjoy the course
652625,Submitted the quiz
652647,This module is interesting
652659,This module is interesting
652659,Reading course material
652664,I am falling behind
652664,I am falling behind
652672,I might drop this course
652672,The assignment is too hard
652684,I enjoy the course
652706,Working on the assignment
652706,The assignment is too hard
652706,Submitted the quiz
652706,The lectures are clear
652711,I enjoy the course
652711,The assignment is too hard
652711,Working on the assignment
652711,This module is interesting
652752,I like the assignments
652752,I might drop this course
652752,Working on the assignment
652752,The assignment is too hard
652753,This module is interesting
652753,The assignment is too hard
652769,Checking the forum
652769,Checking the forum
652769,The lectures are clear
652788,Checking the forum
652788,I enjoy the course
652788,I am confused about the lecture
652788,I enjoy the course
652788,Working on the assignment
652801,Submitted the quiz
652801,Submitted the quiz
652801,Submitted the quiz
652801,The assignment is too hard
652801,I am falling behind
652824,Reading course material
652824,This module is interesting
652824,The lectures are clear
652824,I enjoy the course
652832,I am falling behind
652832,I am confused about the lecture
652832,The assignment is too hard
652887,I like the assignments
652887,The lectures are clear
652887,Submitted the quiz
652887,The lectures are clear
652890,Reading course material
652890,I might drop this course
652890,This module is interesting
652890,This module is interesting
652890,Checking the forum
652898,The assignment is too hard
652898,Checking the forum
652898,The lectures are clear
652898,I might drop this course
652994,I might drop this course
652994,Reading course material
652998,I might drop this course
652998,I might drop this course
652998,Reading course material
652998,The lectures are clear
653045,I like the assignments
653045,Working on the assignment
653045,Reading course material
653045,I might drop this course
653051,I might drop this course
653115,The lectures are clear
653115,I might drop this course
653144,The assignment is too hard
653144,I like the assignments
653144,This module is interesting
653174,Working on the assignment
653174,This module is interesting
653174,The assignment is too hard
653174,Reading course material
653183,I like the assignments
653183,Checking the forum
653183,Submitted the quiz
653206,The assignment is too hard
653206,I am confused about the lecture
653206,I am confused about the lecture
653255,Checking the forum
653255,Reading course material
653255,I am falling behind
653255,The lectures are clear
653297,I am falling behind
653301,The assignment is too hard
653301,I like the assignments
653301,I enjoy the course
653301,The assignment is too hard
653301,Working on the assignment
653336,The assignment is too hard
653336,Reading course material
653336,Reading course material
653336,I like the assignments
653356,I enjoy the course
653356,Checking the forum
653372,Checking the forum
653372,I am confused about the lecture
653372,The lectures are clear
653372,I enjoy the course
653372,I like the assignments
653381,I might drop this course
653381,The lectures are clear
653381,I might drop this course
653417,This module is interesting
653417,Submitted the quiz
653536,Checking the forum
653536,I am falling behind
653558,Reading course material
653558,This module is interesting
653567,I might drop this course
653567,Working on the assignment
653567,Checking the forum
653595,The lectures are clear
653616,I like the assignments
653616,Working on the assignment
653653,I like the assignments
653653,I am confused about the lecture
653653,The lectures are clear
653659,I am falling behind
653659,Working on the assignment
653747,Submitted the quiz
653747,This module is interesting
653747,Checking the forum
653747,Working on the assignment
653773,I am falling behind
653773,Checking the forum
653773,I might drop this course
653773,I am confused about the lecture
653773,Checking the forum
653797,Checking the forum
653797,I enjoy the course
653797,I am falling behind
653797,This module is interesting
653841,Working on the assignment
653846,I am falling behind
653846,I enjoy the course
653846,Reading course material
653848,I am falling behind
653848,I might drop this course
653854,I am falling behind
653854,I am confused about the lecture
653857,I am confused about the lecture
653857,I enjoy the course
653857,I enjoy the course
653857,Reading course material
653988,The lectures are clear
653988,I am confused about the lecture
653988,This module is interesting
653988,This module is interesting
654045,I am falling behind
654045,Checking the forum
654045,The assignment is too hard
654045,Submitted the quiz
654045,Working on the assignment
654048,Reading course material
654048,I might drop this course
654094,Reading course material
654112,The lectures are clear
654112,Working on the assignment
654112,Checking the forum
654114,I enjoy the course
654114,I am confused about the lecture
654169,I enjoy the course
654217,This module is interesting
654217,Reading course material
654217,This module is interesting
654217,Working on the assignment
654228,Working on the assignment
654228,I like the assignments
654236,Submitted the quiz
654236,Reading course material
654236,The lectures are clear
654236,The assignment is too hard
654260,I am confused about the lecture
654260,I might drop this course
654260,Submitted the quiz
654260,Working on the assignment
654260,Submitted the quiz
654289,Checking the forum
654289,Submitted the quiz
654322,The lectures are clear
654322,I enjoy the course
654322,Reading course material
654322,I am confused about the lecture
654322,Checking the forum
654338,The assignment is too hard
654338,The lectures are clear
654339,I am falling behind
654339,Submitted the quiz
654339,Reading course material
654339,Submitted the quiz
654351,I might drop this course
654351,Submitted the quiz
654351,Checking the forum
654407,Submitted the quiz
654407,The assignment is too hard
654407,The lectures are clear
654407,Submitted the quiz
654432,Submitted the quiz
654432,I enjoy the course
654432,Reading course material
654432,The assignment is too hard
654432,Checking the forum
654441,This module is interesting
654441,Reading course material
654441,I enjoy the course
654441,The assignment is too hard
654441,Submitted the quiz
654563,This module is interesting
654565,Reading course material
654565,This module is interesting
654565,The lectures are clear
654565,Checking the forum
654565,I am confused about the lecture
654578,I am falling behind
654597,Working on the assignment
654619,I enjoy the course
654620,This module is interesting
654620,I like the assignments
654620,The assignment is too hard
654620,The lectures are clear
654671,I am confused about the lecture
654671,The lectures are clear
654677,The assignment is too hard
654677,I like the assignments
654684,I am falling behind
654684,I like the assignments
654684,I am falling behind
654684,I enjoy the course
654692,I am falling behind
654692,Submitted the quiz
654698,I like the assignments
654698,Working on the assignment
654698,Checking the forum
654698,Working on the assignment
654698,I like the assignments
654732,I am confused about the lecture
654732,Working on the assignment
654738,Submitted the quiz
654816,Checking the forum
654816,I might drop this course
654816,The assignment is too hard
654816,Checking the forum
654816,I am confused about the lecture
654819,I enjoy the course
654819,Working on the assignment
654824,This module is interesting
654824,Checking the forum
654824,I might drop this course
654834,The assignment is too hard
654852,I am confused about the lecture
654852,Submitted the quiz
654852,Reading course material
654867,I like the assignments
654867,I am confused about the lecture
654867,Submitted the quiz
654943,This module is interesting
654943,The assignment is too hard
654943,I am confused about the lecture
654943,I enjoy the course
654943,I like the assignments
654947,Submitted the quiz
654947,Checking the forum
654960,Checking the forum
654960,Checking the forum
654960,I like the assignments
655028,Checking the forum
655028,I am falling behind
655028,I might drop this course
655028,The assignment is too hard
655028,I enjoy the course
655088,I am confused about the lecture
655113,I enjoy the course
655113,I enjoy the course
655113,I enjoy the course
655113,Submitted the quiz
655113,I enjoy the course
655115,Checking the forum
655115,The lectures are clear
655124,Working on the assignment
655124,Working on the assignment
655127,I might drop this course
655127,I am confused about the lecture
655127,Submitted the quiz
655127,I like the assignments
655127,The assignment is too hard
655353,I like the assignments
655353,Reading course material
655386,I am falling behind
655386,I am falling behind
655386,Submitted the quiz
655386,The lectures are clear
655386,The lectures are clear
655402,The lectures are clear
655402,Reading course material
655402,Submitted the quiz
655402,I am confused about the lecture
655402,This module is interesting
655412,I am confused about the lecture
655412,I like the assignments
655412,Working on the assignment
655412,The lectures are clear
655412,I might drop this course
655416,Submitted the quiz
655416,I might drop this course
655417,Checking the forum
655417,I might drop this course
655445,The lectures are clear
655445,I might drop this course
655445,Reading course material
655445,This module is interesting
655445,Submitted the quiz
655492,I am falling behind
655492,I like the assignments
655492,I am falling behind
655492,I like the assignments
655569,The lectures are clear
655627,Checking the forum
655627,I enjoy the course
655627,Working on the assignment
655627,Working on the assignment
655627,Reading course material
655629,Submitted the quiz
655629,Working on the assignment
655629,The lectures are clear
655629,Reading course material
655629,Submitted the quiz
655720,I might drop this course
655747,Checking the forum
655747,Checking the forum
655747,The lectures are clear
655747,I enjoy the course
655747,Working on the assignment
655796,Submitted the quiz
655796,Checking the forum
655796,Checking the forum
655796,This module is interesting
655796,I am confused about the lecture
655852,I like the assignments
655852,I like the assignments
655852,This module is interesting
655852,This module is interesting
655927,I am confused about the lecture
655927,The lectures are clear
655981,I am falling behind
655981,Working on the assignment
655981,The assignment is too hard
655981,I am falling behind
656029,The assignment is too hard
656029,I enjoy the course
656029,I enjoy the course
656029,Submitted the quiz
656065,I enjoy the course
656086,This module is interesting
656086,Working on the assignment
656086,I am confused about the lecture
656092,I am falling behind
656092,The lectures are clear
656102,I might drop this course
656107,I am confused about the lecture
656131,The lectures are clear
656131,Working on the assignment
656145,I enjoy the course
656145,Working on the assignment
656145,Checking the forum
656145,I like the assignments
656150,Working on the assignment
656150,I am falling behind
656150,This module is interesting
656150,I might drop this course
656158,The assignment is too hard
656159,This module is interesting
656159,Submitted the quiz
656159,I am confused about the lecture
656159,I am falling behind
656165,This module is interesting
656165,I enjoy the course
656234,This module is interesting
656234,Reading course material
656234,Reading course material
656323,The assignment is too hard
656323,The lectures are clear
656353,I am falling behind
656360,Checking the forum
656360,I might drop this course
656360,The lectures are clear
656414,I enjoy the course
656414,I am confused about the lecture
656436,The lectures are clear
656436,I might drop this course
656436,I might drop this course
656436,The assignment is too hard
656441,Checking the forum
656441,I enjoy the course
656441,I like the assignments
656441,I enjoy the course
656510,Checking the forum
656510,I like the assignments
656510,I might drop this course
656510,The assignment is too hard
656512,The assignment is too hard
656512,I enjoy the course
656519,I enjoy the course
656519,I like the assignments
656519,I am confused about the lecture
656519,The assignment is too hard
656519,Submitted the quiz
656529,The assignment is too hard
656529,The assignment is too hard
656565,I like the assignments
656565,The lectures are clear
656565,I like the assignments
656565,This module is interesting
656579,Working on the assignment
656579,I am falling behind
656599,Checking the forum
656599,I like the assignments
656599,Submitted the quiz
656599,I might drop this course
656599,The lectures are clear
656607,This module is interesting
656607,The assignment is too hard
656607,I might drop this course
656607,I might drop this course
656607,I enjoy the course
656622,Working on the assignment
656651,Checking the forum
656677,Checking the forum
656677,I am confused about the lecture
656677,I might drop this course
656677,I might drop this course
656677,Reading course material
656693,Checking the forum
656693,The lectures are clear
656693,Working on the assignment
656693,I am confused about the lecture
656693,The lectures are clear
656734,I like the assignments
656734,I like the assignments
656734,Submitted the quiz
656791,Checking the forum
656791,I am falling behind
656791,I am falling behind
656791,I might drop this course
656791,The lectures are clear
656800,Reading course material
656800,I am confused about the lecture
656800,I might drop this course
656800,The assignment is too hard
656882,Working on the assignment
656882,Checking the forum
656988,I am falling behind
656996,I like the assignments
656996,The assignment is too hard
656996,The assignment is too hard
656996,This module is interesting
656996,Reading course material
657048,I enjoy the course
657118,The assignment is too hard
657118,I enjoy the course
657118,I enjoy the course
657181,I might drop this course
657181,I like the assignments
657181,Submitted the quiz
657181,I enjoy the course
657184,I am confused about the lecture
657184,This module is interesting
657184,The lectures are clear
657184,Working on the assignment
657211,Checking the forum
657211,I enjoy the course
657211,Working on the assignment
657211,I might drop this course
657220,I like the assignments
657330,I enjoy the course
657330,Reading course material
657330,I am falling behind
657330,I enjoy the course
657330,Submitted the quiz
657344,I am falling behind
657344,Working on the assignment
657344,I like the assignments
657344,Checking the forum
674222,The assignment is too hard
674222,I might drop this course
674222,Working on the assignment
674222,The lectures are clear
674222,I like the assignments
674226,I might drop this course
674226,I might drop this course
674226,The lectures are clear
674236,I am falling behind
674236,Reading course material
674236,Reading course material
674236,This module is interesting
674236,The assignment is too hard
674260,Checking the forum
674260,I enjoy the course
674260,I am falling behind
674261,The assignment is too hard
674261,Reading course material
674262,The lectures are clear
674262,Checking the forum
674262,Submitted the quiz
674262,This module is interesting
674262,I am confused about the lecture
674320,The lectures are clear
674320,I am falling behind
674320,I like the assignments
674320,The assignment is too hard
674387,This module is interesting
674387,Working on the assignment
674387,I like the assignments
674406,Submitted the quiz
674406,The lectures are clear
674406,Checking the forum
674406,Working on the assignment
674451,Working on the assignment
674478,Submitted the quiz
674478,I am confused about the lecture
674478,I might drop this course
674478,Submitted the quiz
674484,The lectures are clear
674484,Checking the forum
674484,This module is interesting
674484,The lectures are clear
674484,Working on the assignment
674497,Reading course material
674497,I am falling behind
674497,I like the assignments
674509,Reading course material
674509,Checking the forum
674509,This module is interesting
674509,Reading course material
674584,Working on the assignment
674584,I am falling behind
674584,I am falling behind
674584,The lectures are clear
674594,Submitted the quiz
674594,I might drop this course
674594,Working on the assignment
674594,Checking the forum
674617,Checking the forum
674617,This module is interesting
674617,This module is interesting
674617,Reading course material
674617,I am falling behind
674644,I like the assignments
674644,I am confused about the lecture
674644,Submitted the quiz
674644,I am falling behind
674644,Working on the assignment
674657,The assignment is too hard
674657,I am falling behind
674657,Reading course material
674657,I like the assignments
674671,This module is interesting
674671,I enjoy the course
674671,Checking the forum
674671,The lectures are clear
674671,Working on the assignment
674691,I am confused about the lecture
674691,Working on the assignment
674691,The assignment is too hard
674694,Working on the assignment
674694,I am confused about the lecture
674694,I like the assignments
674694,I am confused about the lecture
674694,Reading course material
674699,I am falling behind
674699,This module is interesting
674699,I am falling behind
674699,I like the assignments
674699,Reading course material
674751,The lectures are clear
674764,The assignment is too hard
674764,Submitted the quiz
674764,Reading course material
674764,I am confused about the lecture
674764,Checking the forum
674814,The lectures are clear
674814,I am falling behind
674814,Working on the assignment
674831,I like the assignments
674870,I might drop this course
674870,Working on the assignment
674911,I might drop this course
674921,I might drop this course
674921,I might drop this course
674921,I like the assignments
674921,Submitted the quiz
674935,Working on the assignment
674935,The assignment is too hard
674935,Submitted the quiz
674970,I am confused about the lecture
674970,The lectures are clear
674970,I am falling behind
675002,Checking the forum
675002,I like the assignments
675002,Working on the assignment
675002,This module is interesting
675002,I enjoy the course
675021,Reading course material
675046,Working on the assignment
675046,This module is interesting
675046,Working on the assignment
675054,I am confused about the lecture
675127,I might drop this course
675127,Checking the forum
675127,I might drop this course
675127,The assignment is too hard
675193,Submitted the quiz
675225,Checking the forum
675225,Reading course material
675233,Checking the forum
675233,Working on the assignment
675233,This module is interesting
675233,I like the assignments
675261,This module is interesting
675261,Reading course material
675261,The lectures are clear
675273,I like the assignments
675273,Submitted the quiz
675273,Checking the forum
675273,Working on the assignment
675273,Submitted the quiz
675279,The assignment is too hard
675315,The lectures are clear
675315,The assignment is too hard
675315,I am confused about the lecture
675315,I am falling behind
675315,I enjoy the course
675328,Working on the assignment
675328,Submitted the quiz
675328,Reading course material
675328,The lectures are clear
675328,I am confused about the lecture
675337,Submitted the quiz
675337,The lectures are clear
675337,Reading course material
675337,I am falling behind
675337,I enjoy the course
675474,The assignment is too hard
675474,I might drop this course
675474,Reading course material
675486,I am confused about the lecture
675486,I am falling behind
675486,I like the assignments
675514,Working on the assignment
675514,Submitted the quiz
675566,I am confused about the lecture
675566,I am confused about the lecture
675566,I like the assignments
675566,The assignment is too hard
675566,This module is interesting
675577,Working on the assignment
675577,Working on the assignment
675577,The assignment is too hard
675577,I am confused about the lecture
675577,I enjoy the course
675613,The assignment is too hard
675613,Submitted the quiz
675613,I am confused about the lecture
675613,I like the assignments
675613,I like the assignments
675636,Working on the assignment
675636,Checking the forum
675636,Checking the forum
675669,I am confused about the lecture
675669,Reading course material
675669,I like the assignments
675669,The lectures are clear
675669,I like the assignments
675710,The assignment is too hard
675710,The assignment is too hard
675710,I might drop this course
675818,I am falling behind
675818,I am confused about the lecture
675818,I am confused about the lecture
675818,The assignment is too hard
675824,Reading course material
675824,Working on the assignment
675824,The assignment is too hard
675824,The assignment is too hard
675829,I like the assignments
675829,Reading course material
675829,I like the assignments
675829,This module is interesting
675829,I am falling behind
675843,I might drop this course
675947,I enjoy the course
675947,Submitted the quiz
675947,Working on the assignment
675989,The lectures are clear
675989,I like the assignments
675989,Submitted the quiz
675989,I might drop this course
676007,I like the assignments
676007,I like the assignments
676007,The lectures are clear
676007,I might drop this course
676040,Working on the assignment
676064,Reading course material
676064,Working on the assignment
676103,Reading course material
676103,I might drop this course
676103,I am falling behind
676103,Working on the assignment
676103,Submitted the quiz
676128,Submitted the quiz
676139,The assignment is too hard
676139,I might drop this course
676139,Submitted the quiz
676190,The assignment is too hard
676194,Reading course material
676194,I am falling behind
676194,I enjoy the course
676194,Submitted the quiz
676265,Reading course material
676272,I like the assignments
676272,I enjoy the course
676272,This module is interesting
676272,The lectures are clear
676272,Submitted the quiz
676303,The lectures are clear
676303,Working on the assignment
676303,The lectures are clear
676303,I am falling behind
676320,I like the assignments
676320,I am falling behind
676320,This module is interesting
676320,I enjoy the course
676320,Working on the assignment
676324,The assignment is too hard
676324,I like the assignments
676378,Checking the forum
676444,I enjoy the course
676444,I might drop this course
676444,I might drop this course
676444,Checking the forum
676458,Submitted the quiz
676458,I enjoy the course
676458,I am confused about the lecture
676458,Checking the forum
676459,This module is interesting
676459,The lectures are clear
676459,Working on the assignment
676459,I enjoy the course
676459,I like the assignments
676478,Submitted the quiz
676478,I am falling behind
676492,The assignment is too hard
676492,The assignment is too hard
676492,Checking the forum
676492,This module is interesting
676492,I like the assignments
676600,I enjoy the course
676600,Working on the assignment
676600,I am falling behind
676600,Reading course material
676610,Working on the assignment
676610,I am confused about the lecture
676626,The assignment is too hard
676626,I like the assignments
676627,I enjoy the course
676627,I like the assignments
676866,The assignment is too hard
676882,Reading course material
676930,I am confused about the lecture
676930,Reading course material
677027,I am falling behind
677027,The lectures are clear
677081,Working on the assignment
677081,I like the assignments
677081,This module is interesting
677081,I like the assignments
677081,I am confused about the lecture
677085,The assignment is too hard
677085,Working on the assignment
677085,The lectures are clear
677085,This module is interesting
677111,The assignment is too hard
677111,The lectures are clear
677111,Reading course material
677111,I am confused about the lecture
677138,I enjoy the course
677138,The assignment is too hard
677138,I might drop this course
677155,Checking the forum
677167,Checking the forum
677167,I am falling behind
677167,The lectures are clear
677206,Submitted the quiz
677206,I like the assignments
677221,Working on the assignment
677221,I might drop this course
677221,This module is interesting
677235,Submitted the quiz
677235,I might drop this course
677327,The lectures are clear
677327,The assignment is too hard
677327,Reading course material
677327,I am falling behind
677369,Working on the assignment
677369,This module is interesting
677382,Submitted the quiz
677382,The lectures are clear
677382,Checking the forum
677382,I enjoy the course
677382,The assignment is too hard
677400,This module is interesting
677400,Submitted the quiz
677400,This module is interesting
677400,Working on the assignment
677400,I like the assignments
677436,I am falling behind
677436,Checking the forum
677456,I like the assignments
677456,Checking the forum
677456,I might drop this course
677456,I might drop this course
677456,Checking the forum
677486,I am confused about the lecture
677486,Checking the forum
677486,The lectures are clear
677546,I might drop this course
677546,Checking the forum
677546,Checking the forum
677582,I enjoy the course
677608,I might drop this course
677608,The assignment is too hard
677643,I like the assignments
677643,Reading course material
677643,I like the assignments
677643,I might drop this course
677655,Checking the forum
677655,I am confused about the lecture
677655,This module is interesting
677687,I might drop this course
677687,Working on the assignment
677687,Submitted the quiz
677687,I am falling behind
677701,Working on the assignment
677701,This module is interesting
677701,I am falling behind
677748,I might drop this course
677748,I enjoy the course
677748,I am falling behind
677748,Reading course material
677767,Submitted the quiz
677767,Checking the forum
677767,I might drop this course
677767,I am falling behind
677782,The assignment is too hard
677782,Reading course material
677782,I am falling behind
677782,Working on the assignment
677782,The lectures are clear
677828,I am confused about the lecture
677828,Checking the forum
677828,I am confused about the lecture
677828,The lectures are clear
677828,This module is interesting
677833,This module is interesting
677867,I might drop this course
677867,Reading course material
677867,Reading course material
677869,I enjoy the course
678005,I like the assignments
678005,Working on the assignment
678044,I enjoy the course
678044,The lectures are clear
678044,The lectures are clear
678044,Checking the forum
678088,I like the assignments
678090,This module is interesting
678090,I might drop this course
678127,I am falling behind
678127,Checking the forum
678127,I enjoy the course
678203,The assignment is too hard
678203,I am falling behind
678203,I enjoy the course
678235,Checking the forum
678270,I enjoy the course
678270,I am confused about the lecture
678270,Reading course material
678287,I might drop this course
678287,The lectures are clear
678287,Reading course material
678346,Working on the assignment
678346,I like the assignments
678346,I like the assignments
678346,Submitted the quiz
678346,I might drop this course
678381,This module is interesting
678381,I am confused about the lecture
678381,I am confused about the lecture
678397,This module is interesting
678407,This module is interesting
678452,I might drop this course
678452,I am falling behind
678474,The lectures are clear
678474,Submitted the quiz
678474,Reading course material
678528,Reading course material
678528,I am falling behind
678528,I am confused about the lecture
678619,This module is interesting
678628,I am confused about the lecture
678628,I like the assignments
678628,The assignment is too hard
678628,Checking the forum
678628,Submitted the quiz
678639,The assignment is too hard
678639,I like the assignments
678659,This module is interesting
678769,The lectures are clear
678819,I am falling behind
678819,I might drop this course
678819,I enjoy the course
678819,I am falling behind
678819,Reading course material
678831,Reading course material
678859,Submitted the quiz
678859,I am confused about the lecture
678859,I like the assignments
678859,I like the assignments
678859,I am confused about the lecture
678877,This module is interesting
678877,I am falling behind
678877,I might drop this course
678946,I am confused about the lecture
678946,Working on the assignment
678946,The lectures are clear
678946,I enjoy the course
678946,I might drop this course
678954,This module is interesting
679019,I like the assignments
679019,The lectures are clear
679036,I like the assignments
679111,I am confused about the lecture
679111,Working on the assignment
679111,Submitted the quiz
679111,Submitted the quiz
679111,I am falling behind
679119,This module is interesting
679119,I like the assignments
679119,Submitted the quiz
679189,Working on the assignment
679189,I am falling behind
679189,This module is interesting
679189,I might drop this course
679189,I am confused about the lecture
679227,I like the assignments
679227,I enjoy the course
679227,The lectures are clear
679237,Submitted the quiz
679251,I am falling behind
679251,I enjoy the course
679262,Working on the assignment
679262,This module is interesting
679269,Reading course material
679269,The lectures are clear
679269,Working on the assignment
679269,I am falling behind
679269,The assignment is too hard
679278,I might drop this course
679278,I like the assignments
679278,The assignment is too hard
679278,Working on the assignment
679278,The assignment is too hard
679337,This module is interesting
679337,I enjoy the course
679337,Submitted the quiz
679342,Reading course material
679342,I might drop this course
679342,Submitted the quiz
679384,The lectures are clear
679384,The lectures are clear
679384,I am falling behind
679384,Reading course material
679386,I am falling behind
679386,The lectures are clear
679386,I might drop this course
679402,The lectures are clear
679402,I am falling behind
679402,I like the assignments
679402,I am falling behind
679445,Checking the forum
679445,I like the assignments
679445,This module is interesting
679445,The assignment is too hard
679445,I might drop this course
679448,This module is interesting
679448,I am falling behind
679448,Submitted the quiz
679448,I enjoy the course
679498,Checking the forum
679498,I like the assignments
679498,I am falling behind
679498,I am falling behind
679498,Submitted the quiz
679502,Reading course material
679509,I like the assignments
679509,I like the assignments
679594,I like the assignments
679594,Checking the forum
679594,Checking the forum
679676,The assignment is too hard
679676,I enjoy the course
679676,I am falling behind
679676,Reading course material
679676,I am falling behind
679688,I enjoy the course
679749,I am falling behind
679749,Checking the forum
679788,I am falling behind
679788,Working on the assignment
679788,The lectures are clear
679790,I am confused about the lecture
679790,I am falling behind
679790,I might drop this course
679790,Reading course material
679938,I enjoy the course
679938,Submitted the quiz
679938,I am falling behind
679938,I might drop this course
679938,I am confused about the lecture
679939,The lectures are clear
679939,This module is interesting
679939,The assignment is too hard
679939,Working on the assignment
679939,Checking the forum
